well,od,time
B 5,0.0485,28800.74
B 5,0.0482,30000.74
B 5,0.0490,31200.74
B 5,0.0481,32400.74
B 5,0.0478,33600.74
B 5,0.0477,34800.74
B 5,0.0477,36000.74
B 5,0.0477,37200.74
B 5,0.0479,38400.74
B 5,0.0482,39600.74
B 5,0.0482,40800.74
B 5,0.0477,42000.74
B 5,0.0469,43200.74
B 5,0.0469,44400.74
B 5,0.0476,45600.74
B 5,0.0475,46800.74
B 5,0.0474,48000.74
B 5,0.0475,49200.74
B 5,0.0474,50400.74
B 5,0.0474,51600.74
B 5,0.0467,52800.74
B 5,0.0468,54000.74
B 5,0.0464,55200.74
B 5,0.0469,56400.74
B 5,0.0470,57600.74
B 5,0.0468,58800.74
B 5,0.0466,60000.74
B 5,0.0468,61200.74
B 5,0.0463,62400.74
B 5,0.0464,63600.74
B 5,0.0463,64800.74
B 5,0.0464,66000.74
B 5,0.0460,67200.74
B 5,0.0462,68400.74
B 5,0.0455,69600.74
B 5,0.0454,70800.74
B 5,0.0456,72000.74
B 6,0.0466,0.73
B 6,0.0470,1200.72
B 6,0.0470,2400.72
B 6,0.0472,3600.72
B 6,0.0470,4800.72
B 6,0.0467,6000.72
B 6,0.0470,7200.72
B 6,0.0473,8400.72
B 6,0.0467,9600.72
B 6,0.0463,10800.72
B 6,0.0461,12000.72
B 6,0.0468,13200.72
B 6,0.0469,14400.72
B 6,0.0469,15600.72
B 6,0.0467,16800.72
B 6,0.0464,18000.72
B 6,0.0471,19200.72
B 6,0.0471,20400.72
B 6,0.0466,21600.72
B 6,0.0472,22800.72
B 6,0.0466,24000.72
B 6,0.0469,25200.72
B 6,0.0468,26400.72
B 6,0.0469,27600.72
B 6,0.0471,28800.72
B 6,0.0470,30000.72
B 6,0.0472,31200.72
B 6,0.0469,32400.72
B 6,0.0466,33600.72
B 6,0.0469,34800.72
B 6,0.0463,36000.72
B 6,0.0465,37200.72
B 6,0.0464,38400.72
B 6,0.0466,39600.72
B 6,0.0470,40800.72
B 6,0.0463,42000.72
B 6,0.0461,43200.72
B 6,0.0459,44400.72
B 6,0.0454,45600.72
B 6,0.0466,46800.72
B 6,0.0464,48000.72
B 6,0.0460,49200.72
B 6,0.0458,50400.72
B 6,0.0457,51600.72
B 6,0.0457,52800.72
B 6,0.0452,54000.72
B 6,0.0453,55200.72
B 6,0.0454,56400.72
B 6,0.0461,57600.72
B 6,0.0452,58800.72
B 6,0.0454,60000.72
B 6,0.0448,61200.72
B 6,0.0452,62400.72
B 6,0.0451,63600.72
B 6,0.0452,64800.72
B 6,0.0448,66000.72
B 6,0.0449,67200.72
B 6,0.0448,68400.72
B 6,0.0440,69600.72
B 6,0.0448,70800.72
B 6,0.0443,72000.72
B 7,0.0470,0.71
B 7,0.0473,1200.71
B 7,0.0468,2400.71
B 7,0.0469,3600.71
B 7,0.0473,4800.71
B 7,0.0460,6000.71
B 7,0.0468,7200.71
B 7,0.0463,8400.71
B 7,0.0463,9600.71
B 7,0.0460,10800.71
B 7,0.0460,12000.71
B 7,0.0468,13200.71
B 7,0.0464,14400.71
B 7,0.0465,15600.71
B 7,0.0467,16800.71
B 7,0.0465,18000.71
B 7,0.0469,19200.71
B 7,0.0466,20400.71
B 7,0.0465,21600.71
B 7,0.0472,22800.71
B 7,0.0468,24000.71
B 7,0.0466,25200.71
B 7,0.0463,26400.71
B 7,0.0464,27600.71
B 7,0.0461,28800.71
B 7,0.0470,30000.71
B 7,0.0469,31200.71
B 7,0.0468,32400.71
B 7,0.0463,33600.71
B 7,0.0465,34800.71
B 7,0.0461,36000.71
B 7,0.0462,37200.71
B 7,0.0460,38400.71
B 7,0.0462,39600.71
B 7,0.0465,40800.71
B 7,0.0465,42000.71
B 7,0.0461,43200.71
B 7,0.0458,44400.71
B 7,0.0456,45600.71
B 7,0.0465,46800.71
B 7,0.0458,48000.71
B 7,0.0455,49200.71
B 7,0.0457,50400.71
B 7,0.0457,51600.71
B 7,0.0453,52800.71
B 7,0.0448,54000.71
B 7,0.0449,55200.71
B 7,0.0454,56400.71
B 7,0.0451,57600.71
B 7,0.0449,58800.71
B 7,0.0449,60000.71
B 7,0.0445,61200.71
B 7,0.0443,62400.71
B 7,0.0449,63600.71
B 7,0.0449,64800.71
B 7,0.0451,66000.71
B 7,0.0446,67200.71
B 7,0.0449,68400.71
B 7,0.0440,69600.71
B 7,0.0442,70800.71
B 7,0.0438,72000.71
B 8,0.0475,0.69
B 8,0.0480,1200.69
B 8,0.0476,2400.69
B 8,0.0482,3600.69
B 8,0.0478,4800.69
B 8,0.0472,6000.69
B 8,0.0479,7200.69
B 8,0.0474,8400.69
B 8,0.0474,9600.69
B 8,0.0472,10800.69
B 8,0.0476,12000.69
B 8,0.0473,13200.69
B 8,0.0473,14400.69
B 8,0.0472,15600.69
B 8,0.0474,16800.69
B 8,0.0475,18000.69
B 8,0.0477,19200.69
B 8,0.0475,20400.69
B 8,0.0477,21600.69
B 8,0.0475,22800.69
B 8,0.0473,24000.69
B 8,0.0473,25200.69
B 8,0.0474,26400.69
B 8,0.0477,27600.69
B 8,0.0472,28800.69
B 8,0.0475,30000.69
B 8,0.0478,31200.69
B 8,0.0475,32400.69
B 8,0.0471,33600.69
B 8,0.0471,34800.69
B 8,0.0465,36000.69
B 8,0.0475,37200.69
B 8,0.0473,38400.69
B 8,0.0472,39600.69
B 8,0.0474,40800.69
B 8,0.0472,42000.69
B 8,0.0465,43200.69
B 8,0.0464,44400.69
B 8,0.0463,45600.69
B 8,0.0468,46800.69
B 8,0.0467,48000.69
B 8,0.0465,49200.69
B 8,0.0463,50400.69
B 8,0.0464,51600.69
B 8,0.0464,52800.69
B 8,0.0456,54000.69
B 8,0.0458,55200.69
B 8,0.0461,56400.69
B 8,0.0463,57600.69
B 8,0.0461,58800.69
B 8,0.0457,60000.69
B 8,0.0458,61200.69
B 8,0.0454,62400.69
B 8,0.0453,63600.69
B 8,0.0458,64800.69
B 8,0.0456,66000.69
B 8,0.0452,67200.69
B 8,0.0454,68400.69
B 8,0.0448,69600.69
B 8,0.0448,70800.69
B 8,0.0448,72000.69
B 9,0.0465,0.68
B 9,0.0472,1200.67
B 9,0.0462,2400.67
B 9,0.0469,3600.67
B 9,0.0468,4800.67
B 9,0.0467,6000.67
B 9,0.0471,7200.67
B 9,0.0471,8400.67
B 9,0.0467,9600.67
B 9,0.0460,10800.67
B 9,0.0460,12000.67
B 9,0.0463,13200.67
B 9,0.0467,14400.67
B 9,0.0468,15600.67
B 9,0.0467,16800.67
B 9,0.0467,18000.67
B 9,0.0468,19200.67
B 9,0.0467,20400.67
B 9,0.0468,21600.67
B 9,0.0470,22800.67
B 9,0.0465,24000.67
B 9,0.0462,25200.67
B 9,0.0464,26400.67
B 9,0.0466,27600.67
B 9,0.0465,28800.67
B 9,0.0467,30000.67
B 9,0.0474,31200.67
B 9,0.0465,32400.67
B 9,0.0468,33600.67
B 9,0.0464,34800.67
B 9,0.0463,36000.67
B 9,0.0463,37200.67
B 9,0.0459,38400.67
B 9,0.0460,39600.67
B 9,0.0468,40800.67
B 9,0.0461,42000.67
B 9,0.0459,43200.67
B 9,0.0463,44400.67
B 9,0.0458,45600.67
B 9,0.0463,46800.67
B 9,0.0460,48000.67
B 9,0.0458,49200.67
B 9,0.0458,50400.67
B 9,0.0460,51600.67
B 9,0.0453,52800.67
B 9,0.0453,54000.67
B 9,0.0455,55200.67
B 9,0.0458,56400.67
B 9,0.0459,57600.67
B 9,0.0453,58800.67
B 9,0.0454,60000.67
B 9,0.0450,61200.67
B 9,0.0450,62400.67
B 9,0.0455,63600.67
B 9,0.0456,64800.67
B 9,0.0453,66000.67
B 9,0.0453,67200.67
B 9,0.0452,68400.67
B 9,0.0445,69600.67
B 9,0.0446,70800.67
B 9,0.0446,72000.67
B 10,0.0467,0.66
B 10,0.0476,1200.65
B 10,0.0469,2400.65
B 10,0.0474,3600.65
B 10,0.0474,4800.65
B 10,0.0467,6000.65
B 10,0.0472,7200.65
B 10,0.0472,8400.65
B 10,0.0472,9600.65
B 10,0.0463,10800.65
B 10,0.0467,12000.65
B 10,0.0469,13200.65
B 10,0.0469,14400.65
B 10,0.0467,15600.65
B 10,0.0465,16800.65
B 10,0.0469,18000.65
B 10,0.0468,19200.65
B 10,0.0467,20400.65
B 10,0.0471,21600.65
B 10,0.0471,22800.65
B 10,0.0467,24000.65
B 10,0.0467,25200.65
B 10,0.0467,26400.65
B 10,0.0469,27600.65
B 10,0.0464,28800.65
B 10,0.0467,30000.65
B 10,0.0470,31200.65
B 10,0.0466,32400.65
B 10,0.0464,33600.65
B 10,0.0461,34800.65
B 10,0.0461,36000.65
B 10,0.0462,37200.65
B 10,0.0464,38400.65
B 10,0.0465,39600.65
B 10,0.0464,40800.65
B 10,0.0463,42000.65
B 10,0.0457,43200.65
B 10,0.0456,44400.65
B 10,0.0458,45600.65
B 10,0.0463,46800.65
B 10,0.0457,48000.65
B 10,0.0456,49200.65
B 10,0.0460,50400.65
B 10,0.0459,51600.65
B 10,0.0455,52800.65
B 10,0.0453,54000.65
B 10,0.0458,55200.65
B 10,0.0455,56400.65
B 10,0.0456,57600.65
B 10,0.0452,58800.65
B 10,0.0451,60000.65
B 10,0.0450,61200.65
B 10,0.0448,62400.65
B 10,0.0447,63600.65
B 10,0.0454,64800.65
B 10,0.0448,66000.65
B 10,0.0448,67200.65
B 10,0.0448,68400.65
B 10,0.0438,69600.65
B 10,0.0440,70800.65
B 10,0.0445,72000.65
B 11,0.0469,0.64
B 11,0.0467,1200.63
B 11,0.0467,2400.63
B 11,0.0469,3600.63
B 11,0.0467,4800.63
B 11,0.0460,6000.63
B 11,0.0463,7200.63
B 11,0.0462,8400.63
B 11,0.0466,9600.63
B 11,0.0457,10800.63
B 11,0.0465,12000.63
B 11,0.0461,13200.63
B 11,0.0463,14400.63
B 11,0.0460,15600.63
B 11,0.0460,16800.63
B 11,0.0457,18000.63
B 11,0.0464,19200.63
B 11,0.0458,20400.63
B 11,0.0459,21600.63
B 11,0.0463,22800.63
B 11,0.0457,24000.63
B 11,0.0456,25200.63
B 11,0.0451,26400.63
B 11,0.0458,27600.63
B 11,0.0454,28800.63
B 11,0.0456,30000.63
B 11,0.0462,31200.63
B 11,0.0455,32400.63
B 11,0.0455,33600.63
B 11,0.0450,34800.63
B 11,0.0450,36000.63
B 11,0.0449,37200.63
B 11,0.0448,38400.63
B 11,0.0450,39600.63
B 11,0.0454,40800.63
B 11,0.0449,42000.63
B 11,0.0451,43200.63
B 11,0.0444,44400.63
B 11,0.0447,45600.63
B 11,0.0448,46800.63
B 11,0.0443,48000.63
B 11,0.0439,49200.63
B 11,0.0440,50400.63
B 11,0.0438,51600.63
B 11,0.0437,52800.63
B 11,0.0434,54000.63
B 11,0.0432,55200.63
B 11,0.0441,56400.63
B 11,0.0441,57600.63
B 11,0.0430,58800.63
B 11,0.0432,60000.63
B 11,0.0431,61200.63
B 11,0.0430,62400.63
B 11,0.0427,63600.63
B 11,0.0427,64800.63
B 11,0.0424,66000.63
B 11,0.0421,67200.63
B 11,0.0427,68400.63
B 11,0.0413,69600.63
B 11,0.0413,70800.63
B 11,0.0411,72000.63
B 12,0.0460,0.62
B 12,0.0465,1200.62
B 12,0.0465,2400.62
B 12,0.0471,3600.62
B 12,0.0467,4800.62
B 12,0.0460,6000.62
B 12,0.0468,7200.62
B 12,0.0464,8400.62
B 12,0.0470,9600.62
B 12,0.0459,10800.62
B 12,0.0458,12000.62
B 12,0.0460,13200.62
B 12,0.0459,14400.62
B 12,0.0464,15600.62
B 12,0.0456,16800.62
B 12,0.0458,18000.62
B 12,0.0464,19200.62
B 12,0.0458,20400.62
B 12,0.0454,21600.62
B 12,0.0456,22800.62
B 12,0.0457,24000.62
B 12,0.0451,25200.62
B 12,0.0455,26400.62
B 12,0.0453,27600.62
B 12,0.0449,28800.62
B 12,0.0451,30000.62
B 12,0.0451,31200.62
B 12,0.0451,32400.62
B 12,0.0443,33600.62
B 12,0.0440,34800.62
B 12,0.0441,36000.62
B 12,0.0446,37200.62
B 12,0.0441,38400.62
B 12,0.0439,39600.62
B 12,0.0443,40800.62
B 12,0.0437,42000.62
B 12,0.0427,43200.62
B 12,0.0427,44400.62
B 12,0.0429,45600.62
B 12,0.0430,46800.62
B 12,0.0424,48000.62
B 12,0.0415,49200.62
B 12,0.0421,50400.62
B 12,0.0420,51600.62
B 12,0.0411,52800.62
B 12,0.0407,54000.62
B 12,0.0413,55200.62
B 12,0.0405,56400.62
B 12,0.0402,57600.62
B 12,0.0393,58800.62
B 12,0.0384,60000.62
B 12,0.0378,61200.62
B 12,0.0370,62400.62
B 12,0.0377,63600.62
B 12,0.0386,64800.62
B 12,0.0382,66000.62
B 12,0.0378,67200.62
B 12,0.0390,68400.62
B 12,0.0398,69600.62
B 12,0.0394,70800.62
B 12,0.0410,72000.62
C 1,0.0467,1.25
C 1,0.0465,1201.24
C 1,0.0463,2401.24
C 1,0.0468,3601.24
C 1,0.0464,4801.24
C 1,0.0462,6001.24
C 1,0.0464,7201.24
C 1,0.0464,8401.24
C 1,0.0462,9601.24
C 1,0.0456,10801.24
C 1,0.0463,12001.24
C 1,0.0460,13201.24
C 1,0.0459,14401.24
C 1,0.0463,15601.24
C 1,0.0461,16801.24
C 1,0.0456,18001.24
C 1,0.0461,19201.24
C 1,0.0455,20401.24
C 1,0.0458,21601.24
C 1,0.0457,22801.24
C 1,0.0457,24001.24
C 1,0.0454,25201.24
C 1,0.0457,26401.24
C 1,0.0457,27601.24
C 1,0.0449,28801.24
C 1,0.0452,30001.24
C 1,0.0457,31201.24
C 1,0.0454,32401.24
C 1,0.0443,33601.24
C 1,0.0447,34801.24
C 1,0.0448,36001.24
C 1,0.0445,37201.24
C 1,0.0447,38401.24
C 1,0.0444,39601.24
C 1,0.0449,40801.24
C 1,0.0449,42001.24
C 1,0.0446,43201.24
C 1,0.0440,44401.24
C 1,0.0441,45601.24
C 1,0.0446,46801.24
C 1,0.0441,48001.24
C 1,0.0435,49201.24
C 1,0.0436,50401.24
C 1,0.0433,51601.24
C 1,0.0432,52801.24
C 1,0.0429,54001.24
C 1,0.0430,55201.24
C 1,0.0431,56401.24
C 1,0.0430,57601.24
C 1,0.0423,58801.24
C 1,0.0418,60001.24
C 1,0.0420,61201.24
C 1,0.0417,62401.24
C 1,0.0416,63601.24
C 1,0.0417,64801.24
C 1,0.0412,66001.24
C 1,0.0410,67201.24
C 1,0.0407,68401.24
C 1,0.0398,69601.24
C 1,0.0396,70801.24
C 1,0.0390,72001.24
C 2,0.0481,1.27
C 2,0.0485,1201.26
C 2,0.0480,2401.26
C 2,0.0488,3601.26
C 2,0.0485,4801.26
C 2,0.0478,6001.26
C 2,0.0492,7201.26
C 2,0.0482,8401.26
C 2,0.0481,9601.26
C 2,0.0475,10801.26
C 2,0.0477,12001.26
C 2,0.0473,13201.26
C 2,0.0481,14401.26
C 2,0.0478,15601.26
C 2,0.0477,16801.26
C 2,0.0480,18001.26
C 2,0.0480,19201.26
C 2,0.0480,20401.26
C 2,0.0481,21601.26
C 2,0.0474,22801.26
C 2,0.0481,24001.26
C 2,0.0482,25201.26
C 2,0.0478,26401.26
C 2,0.0480,27601.26
C 2,0.0478,28801.26
C 2,0.0481,30001.26
C 2,0.0483,31201.26
C 2,0.0479,32401.26
C 2,0.0476,33601.26
C 2,0.0477,34801.26
C 2,0.0474,36001.26
C 2,0.0478,37201.26
C 2,0.0481,38401.26
C 2,0.0478,39601.26
C 2,0.0480,40801.26
C 2,0.0477,42001.26
C 2,0.0472,43201.26
C 2,0.0475,44401.26
C 2,0.0478,45601.26
C 2,0.0480,46801.26
C 2,0.0475,48001.26
C 2,0.0470,49201.26
C 2,0.0468,50401.26
C 2,0.0469,51601.26
C 2,0.0469,52801.26
C 2,0.0469,54001.26
C 2,0.0471,55201.26
C 2,0.0467,56401.26
C 2,0.0472,57601.26
C 2,0.0468,58801.26
C 2,0.0463,60001.26
C 2,0.0461,61201.26
C 2,0.0462,62401.26
C 2,0.0462,63601.26
C 2,0.0462,64801.26
C 2,0.0463,66001.26
C 2,0.0460,67201.26
C 2,0.0462,68401.26
C 2,0.0463,69601.26
C 2,0.0455,70801.26
C 2,0.0455,72001.26
C 3,0.0513,1.29
C 3,0.0528,1201.28
C 3,0.0520,2401.28
C 3,0.0523,3601.28
C 3,0.0526,4801.28
C 3,0.0528,6001.28
C 3,0.0551,7201.28
C 3,0.0575,8401.28
C 3,0.0628,9601.28
C 3,0.0717,10801.28
C 3,0.0880,12001.28
C 3,0.1170,13201.28
C 3,0.1870,14401.28
C 3,0.2550,15601.28
C 3,0.3110,16801.28
C 3,0.4210,18001.28
C 3,0.4440,19201.28
C 3,0.4260,20401.28
C 3,0.4030,21601.28
C 3,0.3880,22801.28
C 3,0.4540,24001.28
C 3,0.5110,25201.28
C 3,0.5980,26401.28
C 3,0.7260,27601.28
C 3,0.8090,28801.28
C 3,0.8980,30001.28
C 3,0.9490,31201.28
C 3,0.9660,32401.28
C 3,0.9760,33601.28
C 3,0.9800,34801.28
C 3,0.9820,36001.28
C 3,0.9860,37201.28
C 3,0.9850,38401.28
C 3,0.9810,39601.28
C 3,0.9710,40801.28
C 3,0.9210,42001.28
C 3,0.9180,43201.28
C 3,0.9160,44401.28
C 3,0.9120,45601.28
C 3,0.9100,46801.28
C 3,0.9060,48001.28
C 3,0.9030,49201.28
C 3,0.9010,50401.28
C 3,0.9000,51601.28
C 3,0.8980,52801.28
C 3,0.8980,54001.28
C 3,0.8980,55201.28
C 3,0.8990,56401.28
C 3,0.8980,57601.28
C 3,0.8980,58801.28
C 3,0.8990,60001.28
C 3,0.8990,61201.28
C 3,0.8980,62401.28
C 3,0.9000,63601.28
C 3,0.9000,64801.28
C 3,0.9010,66001.28
C 3,0.9010,67201.28
C 3,0.9010,68401.28
C 3,0.9010,69601.28
C 3,0.9010,70801.28
C 3,0.9010,72001.28
C 4,0.0523,1.30
C 4,0.0535,1201.30
C 4,0.0524,2401.30
C 4,0.0529,3601.30
C 4,0.0531,4801.30
C 4,0.0534,6001.30
C 4,0.0563,7201.30
C 4,0.0593,8401.30
C 4,0.0646,9601.30
C 4,0.0762,10801.30
C 4,0.0960,12001.30
C 4,0.1350,13201.30
C 4,0.2090,14401.30
C 4,0.2970,15601.30
C 4,0.3710,16801.30
C 4,0.4500,18001.30
C 4,0.4500,19201.30
C 4,0.4270,20401.30
C 4,0.4200,21601.30
C 4,0.4220,22801.30
C 4,0.4920,24001.30
C 4,0.5660,25201.30
C 4,0.6950,26401.30
C 4,0.8020,27601.30
C 4,0.8700,28801.30
C 4,0.9480,30001.30
C 4,0.9780,31201.30
C 4,1.0000,32401.30
C 4,1.0000,33601.30
C 4,1.0100,34801.30
C 4,1.0100,36001.30
C 4,1.0100,37201.30
C 4,1.0100,38401.30
C 4,1.0100,39601.30
C 4,1.0000,40801.30
C 4,1.0000,42001.30
C 4,0.9970,43201.30
C 4,0.9960,44401.30
C 4,0.9940,45601.30
C 4,0.9930,46801.30
C 4,0.9910,48001.30
C 4,0.9890,49201.30
C 4,0.9870,50401.30
C 4,0.9720,51601.30
C 4,1.0300,52801.30
C 4,0.9520,54001.30
C 4,0.9470,55201.30
C 4,0.9460,56401.30
C 4,0.9460,57601.30
C 4,0.9450,58801.30
C 4,0.9450,60001.30
C 4,0.9450,61201.30
C 4,0.9440,62401.30
C 4,0.9420,63601.30
C 4,0.9410,64801.30
C 4,0.9400,66001.30
C 4,0.9400,67201.30
C 4,0.9400,68401.30
C 4,0.9390,69601.30
C 4,0.9370,70801.30
C 4,0.9370,72001.30
C 5,0.0508,1.32
C 5,0.0526,1201.31
C 5,0.0515,2401.31
C 5,0.0528,3601.31
C 5,0.0527,4801.31
C 5,0.0526,6001.31
C 5,0.0547,7201.31
C 5,0.0576,8401.31
C 5,0.0627,9601.31
C 5,0.0707,10801.31
C 5,0.0850,12001.31
C 5,0.1120,13201.31
C 5,0.1670,14401.31
C 5,0.2280,15601.31
C 5,0.2850,16801.31
C 5,0.3810,18001.31
C 5,0.4180,19201.31
C 5,0.4170,20401.31
C 5,0.4070,21601.31
C 5,0.4230,22801.31
C 5,0.4800,24001.31
C 5,0.5650,25201.31
C 5,0.6370,26401.31
C 5,0.7210,27601.31
C 5,0.8110,28801.31
C 5,0.8790,30001.31
C 5,0.9310,31201.31
C 5,0.9770,32401.31
C 5,0.9980,33601.31
C 5,1.0100,34801.31
C 5,1.0100,36001.31
C 5,1.0100,37201.31
C 5,1.0200,38401.31
C 5,1.0100,39601.31
C 5,1.0100,40801.31
C 5,1.0200,42001.31
C 5,1.0100,43201.31
C 5,1.0100,44401.31
C 5,1.0100,45601.31
C 5,1.0000,46801.31
C 5,0.9990,48001.31
C 5,0.9940,49201.31
C 5,0.9910,50401.31
C 5,0.9880,51601.31
C 5,0.9610,52801.31
C 5,0.9580,54001.31
C 5,0.9570,55201.31
C 5,0.9560,56401.31
C 5,0.9550,57601.31
C 5,0.9530,58801.31
C 5,0.9520,60001.31
C 5,0.9520,61201.31
C 5,0.9490,62401.31
C 5,0.9490,63601.31
C 5,0.9490,64801.31
C 5,0.9480,66001.31
C 5,0.9460,67201.31
C 5,0.9450,68401.31
C 5,0.9430,69601.31
C 5,0.9410,70801.31
C 5,0.9400,72001.31
C 6,0.0503,1.34
C 6,0.0527,1201.33
C 6,0.0519,2401.33
C 6,0.0523,3601.33
C 6,0.0525,4801.33
C 6,0.0524,6001.33
C 6,0.0549,7201.33
C 6,0.0568,8401.33
C 6,0.0605,9601.33
C 6,0.0684,10801.33
C 6,0.0829,12001.33
C 6,0.1090,13201.33
C 6,0.1620,14401.33
C 6,0.2220,15601.33
C 6,0.2740,16801.33
C 6,0.3440,18001.33
C 6,0.3950,19201.33
C 6,0.3520,20401.33
C 6,0.2840,21601.33
C 6,0.3090,22801.33
C 6,0.4230,24001.33
C 6,0.5040,25201.33
C 6,0.5520,26401.33
C 6,0.6310,27601.33
C 6,0.7240,28801.33
C 6,0.8130,30001.33
C 6,0.8610,31201.33
C 6,0.9230,32401.33
C 6,0.9540,33601.33
C 6,0.9740,34801.33
C 6,0.9850,36001.33
C 6,0.9910,37201.33
C 6,0.9940,38401.33
C 6,0.9960,39601.33
C 6,1.0000,40801.33
C 6,0.9990,42001.33
C 6,0.9990,43201.33
C 6,0.9980,44401.33
C 6,0.9960,45601.33
C 6,0.9940,46801.33
C 6,0.9900,48001.33
C 6,0.9880,49201.33
C 6,0.9840,50401.33
C 6,0.9820,51601.33
C 6,0.9790,52801.33
C 6,0.9790,54001.33
C 6,0.9760,55201.33
C 6,0.9720,56401.33
C 6,0.9530,57601.33
C 6,0.9510,58801.33
C 6,0.9500,60001.33
C 6,0.9480,61201.33
C 6,0.9450,62401.33
C 6,0.9430,63601.33
C 6,0.9410,64801.33
C 6,0.9410,66001.33
C 6,0.9400,67201.33
C 6,0.9390,68401.33
C 6,0.9370,69601.33
C 6,0.9360,70801.33
C 6,0.9350,72001.33
C 7,0.0508,1.36
C 7,0.0527,1201.35
C 7,0.0516,2401.35
C 7,0.0520,3601.35
C 7,0.0524,4801.35
C 7,0.0535,6001.35
C 7,0.0555,7201.35
C 7,0.0582,8401.35
C 7,0.0648,9601.35
C 7,0.0751,10801.35
C 7,0.0931,12001.35
C 7,0.1230,13201.35
C 7,0.1830,14401.35
C 7,0.2640,15601.35
C 7,0.3430,16801.35
C 7,0.4330,18001.35
C 7,0.4810,19201.35
C 7,0.4970,20401.35
C 7,0.5090,21601.35
C 7,0.5170,22801.35
C 7,0.5290,24001.35
C 7,0.5610,25201.35
C 7,0.5940,26401.35
C 7,0.6240,27601.35
C 7,0.6440,28801.35
C 7,0.6660,30001.35
C 7,0.7040,31201.35
C 7,0.7280,32401.35
C 7,0.7540,33601.35
C 7,0.7700,34801.35
C 7,0.7730,36001.35
C 7,0.7930,37201.35
C 7,0.7990,38401.35
C 7,0.8100,39601.35
C 7,0.8110,40801.35
C 7,0.8070,42001.35
C 7,0.8040,43201.35
C 7,0.8030,44401.35
C 7,0.8030,45601.35
C 7,0.8040,46801.35
C 7,0.7990,48001.35
C 7,0.7960,49201.35
C 7,0.7910,50401.35
C 7,0.7940,51601.35
C 7,0.7890,52801.35
C 7,0.7890,54001.35
C 7,0.7780,55201.35
C 7,0.7810,56401.35
C 7,0.7900,57601.35
C 7,0.7910,58801.35
C 7,0.8630,60001.35
C 7,0.8740,61201.35
C 7,0.8870,62401.35
C 7,0.8710,63601.35
C 7,0.8640,64801.35
C 7,0.8500,66001.35
C 7,0.8440,67201.35
C 7,0.8470,68401.35
C 7,0.8490,69601.35
C 7,0.8400,70801.35
C 7,0.8470,72001.35
C 8,0.0504,1.38
C 8,0.0521,1201.37
C 8,0.0520,2401.37
C 8,0.0520,3601.37
C 8,0.0525,4801.37
C 8,0.0534,6001.37
C 8,0.0557,7201.37
C 8,0.0586,8401.37
C 8,0.0628,9601.37
C 8,0.0690,10801.37
C 8,0.0841,12001.37
C 8,0.1100,13201.37
C 8,0.1780,14401.37
C 8,0.2390,15601.37
C 8,0.3260,16801.37
C 8,0.4650,18001.37
C 8,0.5150,19201.37
C 8,0.5430,20401.37
C 8,0.5460,21601.37
C 8,0.5630,22801.37
C 8,0.5980,24001.37
C 8,0.5710,25201.37
C 8,0.5070,26401.37
C 8,0.5010,27601.37
C 8,0.5970,28801.37
C 8,0.6750,30001.37
C 8,0.7380,31201.37
C 8,0.8420,32401.37
C 8,0.9180,33601.37
C 8,0.9580,34801.37
C 8,0.9740,36001.37
C 8,0.9800,37201.37
C 8,0.9810,38401.37
C 8,0.9800,39601.37
C 8,0.9780,40801.37
C 8,0.9710,42001.37
C 8,0.9730,43201.37
C 8,0.9710,44401.37
C 8,0.9680,45601.37
C 8,0.9640,46801.37
C 8,0.9610,48001.37
C 8,0.9580,49201.37
C 8,0.9560,50401.37
C 8,0.9530,51601.37
C 8,0.9510,52801.37
C 8,0.9500,54001.37
C 8,0.9470,55201.37
C 8,0.9470,56401.37
C 8,0.9460,57601.37
C 8,0.9450,58801.37
C 8,0.9440,60001.37
C 8,0.9420,61201.37
C 8,0.9410,62401.37
C 8,0.9400,63601.37
C 8,0.9390,64801.37
C 8,0.9370,66001.37
C 8,0.9370,67201.37
C 8,0.9360,68401.37
C 8,0.9340,69601.37
C 8,0.9340,70801.37
C 8,0.9320,72001.37
C 9,0.0500,1.39
C 9,0.0533,1201.39
C 9,0.0522,2401.39
C 9,0.0526,3601.39
C 9,0.0526,4801.39
C 9,0.0529,6001.39
C 9,0.0549,7201.39
C 9,0.0575,8401.39
C 9,0.0624,9601.39
C 9,0.0708,10801.39
C 9,0.0864,12001.39
C 9,0.1140,13201.39
C 9,0.1800,14401.39
C 9,0.2430,15601.39
C 9,0.3060,16801.39
C 9,0.4070,18001.39
C 9,0.4230,19201.39
C 9,0.4020,20401.39
C 9,0.3920,21601.39
C 9,0.3900,22801.39
C 9,0.4730,24001.39
C 9,0.5420,25201.39
C 9,0.6430,26401.39
C 9,0.7650,27601.39
C 9,0.8420,28801.39
C 9,0.9250,30001.39
C 9,0.9630,31201.39
C 9,0.9800,32401.39
C 9,0.9890,33601.39
C 9,0.9910,34801.39
C 9,0.9910,36001.39
C 9,0.9900,37201.39
C 9,0.9880,38401.39
C 9,0.9870,39601.39
C 9,0.9820,40801.39
C 9,0.9810,42001.39
C 9,0.9750,43201.39
C 9,0.9720,44401.39
C 9,0.9690,45601.39
C 9,0.9670,46801.39
C 9,0.9680,48001.39
C 9,0.9670,49201.39
C 9,0.9120,50401.39
C 9,0.9070,51601.39
C 9,0.9080,52801.39
C 9,0.9070,54001.39
C 9,0.9080,55201.39
C 9,0.9070,56401.39
