well,od,time
B 5,0.0457,28800.74
B 5,0.0455,30000.74
B 5,0.0451,31200.74
B 5,0.0460,32400.74
B 5,0.0458,33600.74
B 5,0.0454,34800.74
B 5,0.0451,36000.74
B 5,0.0442,37200.74
B 5,0.0454,38400.74
B 5,0.0459,39600.74
B 5,0.0453,40800.74
B 5,0.0461,42000.74
B 5,0.0453,43200.74
B 5,0.0449,44400.74
B 5,0.0460,45600.74
B 5,0.0448,46800.74
B 5,0.0458,48000.74
B 5,0.0438,49200.74
B 5,0.0449,50400.74
B 5,0.0447,51600.74
B 5,0.0449,52800.74
B 5,0.0446,54000.74
B 5,0.0450,55200.74
B 5,0.0451,56400.74
B 5,0.0440,57600.74
B 5,0.0446,58800.74
B 5,0.0436,60000.74
B 5,0.0431,61200.74
B 5,0.0441,62400.74
B 5,0.0437,63600.74
B 5,0.0433,64800.74
B 5,0.0438,66000.74
B 5,0.0439,67200.74
B 5,0.0426,68400.74
B 5,0.0432,69600.74
B 5,0.0426,70800.74
B 5,0.0432,72000.74
B 6,0.0490,0.73
B 6,0.0489,1200.72
B 6,0.0484,2400.72
B 6,0.0479,3600.72
B 6,0.0486,4800.72
B 6,0.0481,6000.72
B 6,0.0482,7200.72
B 6,0.0480,8400.72
B 6,0.0485,9600.72
B 6,0.0476,10800.72
B 6,0.0486,12000.72
B 6,0.0483,13200.72
B 6,0.0476,14400.72
B 6,0.0477,15600.72
B 6,0.0486,16800.72
B 6,0.0487,18000.72
B 6,0.0482,19200.72
B 6,0.0486,20400.72
B 6,0.0480,21600.72
B 6,0.0479,22800.72
B 6,0.0483,24000.72
B 6,0.0475,25200.72
B 6,0.0478,26400.72
B 6,0.0483,27600.72
B 6,0.0481,28800.72
B 6,0.0482,30000.72
B 6,0.0476,31200.72
B 6,0.0487,32400.72
B 6,0.0483,33600.72
B 6,0.0483,34800.72
B 6,0.0473,36000.72
B 6,0.0469,37200.72
B 6,0.0473,38400.72
B 6,0.0478,39600.72
B 6,0.0480,40800.72
B 6,0.0483,42000.72
B 6,0.0474,43200.72
B 6,0.0471,44400.72
B 6,0.0473,45600.72
B 6,0.0481,46800.72
B 6,0.0475,48000.72
B 6,0.0465,49200.72
B 6,0.0472,50400.72
B 6,0.0467,51600.72
B 6,0.0467,52800.72
B 6,0.0464,54000.72
B 6,0.0470,55200.72
B 6,0.0466,56400.72
B 6,0.0460,57600.72
B 6,0.0469,58800.72
B 6,0.0456,60000.72
B 6,0.0456,61200.72
B 6,0.0456,62400.72
B 6,0.0463,63600.72
B 6,0.0462,64800.72
B 6,0.0459,66000.72
B 6,0.0463,67200.72
B 6,0.0442,68400.72
B 6,0.0453,69600.72
B 6,0.0454,70800.72
B 6,0.0450,72000.72
B 7,0.0474,0.72
B 7,0.0473,1200.71
B 7,0.0477,2400.71
B 7,0.0463,3600.71
B 7,0.0478,4800.71
B 7,0.0477,6000.71
B 7,0.0473,7200.71
B 7,0.0469,8400.71
B 7,0.0471,9600.71
B 7,0.0467,10800.71
B 7,0.0472,12000.71
B 7,0.0477,13200.71
B 7,0.0470,14400.71
B 7,0.0460,15600.71
B 7,0.0476,16800.71
B 7,0.0475,18000.71
B 7,0.0470,19200.71
B 7,0.0468,20400.71
B 7,0.0474,21600.71
B 7,0.0476,22800.71
B 7,0.0474,24000.71
B 7,0.0467,25200.71
B 7,0.0468,26400.71
B 7,0.0471,27600.71
B 7,0.0464,28800.71
B 7,0.0469,30000.71
B 7,0.0473,31200.71
B 7,0.0474,32400.71
B 7,0.0471,33600.71
B 7,0.0476,34800.71
B 7,0.0462,36000.71
B 7,0.0459,37200.71
B 7,0.0466,38400.71
B 7,0.0472,39600.71
B 7,0.0469,40800.71
B 7,0.0469,42000.71
B 7,0.0466,43200.71
B 7,0.0459,44400.71
B 7,0.0470,45600.71
B 7,0.0470,46800.71
B 7,0.0461,48000.71
B 7,0.0453,49200.71
B 7,0.0459,50400.71
B 7,0.0458,51600.71
B 7,0.0460,52800.71
B 7,0.0459,54000.71
B 7,0.0461,55200.71
B 7,0.0460,56400.71
B 7,0.0452,57600.71
B 7,0.0463,58800.71
B 7,0.0450,60000.71
B 7,0.0449,61200.71
B 7,0.0449,62400.71
B 7,0.0451,63600.71
B 7,0.0452,64800.71
B 7,0.0448,66000.71
B 7,0.0454,67200.71
B 7,0.0440,68400.71
B 7,0.0442,69600.71
B 7,0.0449,70800.71
B 7,0.0443,72000.71
B 8,0.0454,0.70
B 8,0.0457,1200.69
B 8,0.0456,2400.69
B 8,0.0457,3600.69
B 8,0.0460,4800.69
B 8,0.0462,6000.69
B 8,0.0458,7200.69
B 8,0.0461,8400.69
B 8,0.0457,9600.69
B 8,0.0457,10800.69
B 8,0.0467,12000.69
B 8,0.0465,13200.69
B 8,0.0460,14400.69
B 8,0.0457,15600.69
B 8,0.0459,16800.69
B 8,0.0457,18000.69
B 8,0.0462,19200.69
B 8,0.0448,20400.69
B 8,0.0459,21600.69
B 8,0.0458,22800.69
B 8,0.0460,24000.69
B 8,0.0457,25200.69
B 8,0.0455,26400.69
B 8,0.0457,27600.69
B 8,0.0455,28800.69
B 8,0.0452,30000.69
B 8,0.0453,31200.69
B 8,0.0459,32400.69
B 8,0.0458,33600.69
B 8,0.0457,34800.69
B 8,0.0450,36000.69
B 8,0.0443,37200.69
B 8,0.0452,38400.69
B 8,0.0456,39600.69
B 8,0.0453,40800.69
B 8,0.0458,42000.69
B 8,0.0452,43200.69
B 8,0.0447,44400.69
B 8,0.0455,45600.69
B 8,0.0449,46800.69
B 8,0.0451,48000.69
B 8,0.0438,49200.69
B 8,0.0445,50400.69
B 8,0.0443,51600.69
B 8,0.0446,52800.69
B 8,0.0448,54000.69
B 8,0.0450,55200.69
B 8,0.0442,56400.69
B 8,0.0440,57600.69
B 8,0.0451,58800.69
B 8,0.0439,60000.69
B 8,0.0438,61200.69
B 8,0.0442,62400.69
B 8,0.0438,63600.69
B 8,0.0441,64800.69
B 8,0.0432,66000.69
B 8,0.0438,67200.69
B 8,0.0430,68400.69
B 8,0.0429,69600.69
B 8,0.0435,70800.69
B 8,0.0431,72000.69
B 9,0.0464,0.68
B 9,0.0466,1200.67
B 9,0.0458,2400.67
B 9,0.0454,3600.67
B 9,0.0467,4800.67
B 9,0.0464,6000.67
B 9,0.0460,7200.67
B 9,0.0458,8400.67
B 9,0.0463,9600.67
B 9,0.0453,10800.67
B 9,0.0461,12000.67
B 9,0.0461,13200.67
B 9,0.0459,14400.67
B 9,0.0455,15600.67
B 9,0.0466,16800.67
B 9,0.0461,18000.67
B 9,0.0459,19200.67
B 9,0.0451,20400.67
B 9,0.0458,21600.67
B 9,0.0467,22800.67
B 9,0.0462,24000.67
B 9,0.0455,25200.67
B 9,0.0458,26400.67
B 9,0.0454,27600.67
B 9,0.0456,28800.67
B 9,0.0460,30000.67
B 9,0.0449,31200.67
B 9,0.0467,32400.67
B 9,0.0456,33600.67
B 9,0.0471,34800.67
B 9,0.0465,36000.67
B 9,0.0465,37200.67
B 9,0.0493,38400.67
B 9,0.0513,39600.67
B 9,0.0533,40800.67
B 9,0.0581,42000.67
B 9,0.0617,43200.67
B 9,0.0694,44400.67
B 9,0.0787,45600.67
B 9,0.0916,46800.67
B 9,0.1140,48000.67
B 9,0.1280,49200.67
B 9,0.1330,50400.67
B 9,0.1440,51600.67
B 9,0.1490,52800.67
B 9,0.1590,54000.67
B 9,0.1710,55200.67
B 9,0.1840,56400.67
B 9,0.1940,57600.67
B 9,0.2120,58800.67
B 9,0.2230,60000.67
B 9,0.2510,61200.67
B 9,0.2810,62400.67
B 9,0.3010,63600.67
B 9,0.3240,64800.67
B 9,0.3380,66000.67
B 9,0.3520,67200.67
B 9,0.3640,68400.67
B 9,0.3750,69600.67
B 9,0.3830,70800.67
B 9,0.3910,72000.67
B 10,0.0452,0.66
B 10,0.0446,1200.65
B 10,0.0449,2400.65
B 10,0.0439,3600.65
B 10,0.0447,4800.65
B 10,0.0445,6000.65
B 10,0.0444,7200.65
B 10,0.0439,8400.65
B 10,0.0445,9600.65
B 10,0.0441,10800.65
B 10,0.0446,12000.65
B 10,0.0447,13200.65
B 10,0.0443,14400.65
B 10,0.0436,15600.65
B 10,0.0454,16800.65
B 10,0.0446,18000.65
B 10,0.0445,19200.65
B 10,0.0439,20400.65
B 10,0.0445,21600.65
B 10,0.0443,22800.65
B 10,0.0443,24000.65
B 10,0.0441,25200.65
B 10,0.0438,26400.65
B 10,0.0440,27600.65
B 10,0.0440,28800.65
B 10,0.0430,30000.65
B 10,0.0430,31200.65
B 10,0.0446,32400.65
B 10,0.0444,33600.65
B 10,0.0444,34800.65
B 10,0.0439,36000.65
B 10,0.0428,37200.65
B 10,0.0435,38400.65
B 10,0.0442,39600.65
B 10,0.0434,40800.65
B 10,0.0444,42000.65
B 10,0.0431,43200.65
B 10,0.0433,44400.65
B 10,0.0442,45600.65
B 10,0.0433,46800.65
B 10,0.0436,48000.65
B 10,0.0428,49200.65
B 10,0.0433,50400.65
B 10,0.0428,51600.65
B 10,0.0428,52800.65
B 10,0.0436,54000.65
B 10,0.0438,55200.65
B 10,0.0434,56400.65
B 10,0.0421,57600.65
B 10,0.0430,58800.65
B 10,0.0421,60000.65
B 10,0.0421,61200.65
B 10,0.0422,62400.65
B 10,0.0422,63600.65
B 10,0.0427,64800.65
B 10,0.0422,66000.65
B 10,0.0419,67200.65
B 10,0.0409,68400.65
B 10,0.0415,69600.65
B 10,0.0407,70800.65
B 10,0.0416,72000.65
B 11,0.0464,0.64
B 11,0.0465,1200.63
B 11,0.0462,2400.63
B 11,0.0457,3600.63
B 11,0.0464,4800.63
B 11,0.0461,6000.63
B 11,0.0463,7200.63
B 11,0.0460,8400.63
B 11,0.0469,9600.63
B 11,0.0455,10800.63
B 11,0.0463,12000.63
B 11,0.0464,13200.63
B 11,0.0460,14400.63
B 11,0.0457,15600.63
B 11,0.0461,16800.63
B 11,0.0458,18000.63
B 11,0.0465,19200.63
B 11,0.0454,20400.63
B 11,0.0461,21600.63
B 11,0.0458,22800.63
B 11,0.0460,24000.63
B 11,0.0454,25200.63
B 11,0.0452,26400.63
B 11,0.0453,27600.63
B 11,0.0451,28800.63
B 11,0.0453,30000.63
B 11,0.0449,31200.63
B 11,0.0453,32400.63
B 11,0.0452,33600.63
B 11,0.0457,34800.63
B 11,0.0445,36000.63
B 11,0.0441,37200.63
B 11,0.0448,38400.63
B 11,0.0457,39600.63
B 11,0.0449,40800.63
B 11,0.0450,42000.63
B 11,0.0445,43200.63
B 11,0.0443,44400.63
B 11,0.0447,45600.63
B 11,0.0444,46800.63
B 11,0.0448,48000.63
B 11,0.0437,49200.63
B 11,0.0445,50400.63
B 11,0.0437,51600.63
B 11,0.0439,52800.63
B 11,0.0446,54000.63
B 11,0.0440,55200.63
B 11,0.0441,56400.63
B 11,0.0437,57600.63
B 11,0.0436,58800.63
B 11,0.0426,60000.63
B 11,0.0424,61200.63
B 11,0.0428,62400.63
B 11,0.0427,63600.63
B 11,0.0427,64800.63
B 11,0.0425,66000.63
B 11,0.0427,67200.63
B 11,0.0407,68400.63
B 11,0.0414,69600.63
B 11,0.0413,70800.63
B 11,0.0408,72000.63
B 12,0.0457,0.63
B 12,0.0448,1200.62
B 12,0.0456,2400.62
B 12,0.0448,3600.62
B 12,0.0456,4800.62
B 12,0.0455,6000.62
B 12,0.0456,7200.62
B 12,0.0447,8400.62
B 12,0.0458,9600.62
B 12,0.0453,10800.62
B 12,0.0458,12000.62
B 12,0.0452,13200.62
B 12,0.0459,14400.62
B 12,0.0452,15600.62
B 12,0.0458,16800.62
B 12,0.0450,18000.62
B 12,0.0459,19200.62
B 12,0.0441,20400.62
B 12,0.0448,21600.62
B 12,0.0448,22800.62
B 12,0.0452,24000.62
B 12,0.0441,25200.62
B 12,0.0442,26400.62
B 12,0.0444,27600.62
B 12,0.0436,28800.62
B 12,0.0442,30000.62
B 12,0.0435,31200.62
B 12,0.0444,32400.62
B 12,0.0442,33600.62
B 12,0.0442,34800.62
B 12,0.0435,36000.62
B 12,0.0424,37200.62
B 12,0.0427,38400.62
B 12,0.0427,39600.62
B 12,0.0427,40800.62
B 12,0.0437,42000.62
B 12,0.0425,43200.62
B 12,0.0421,44400.62
B 12,0.0426,45600.62
B 12,0.0423,46800.62
B 12,0.0418,48000.62
B 12,0.0410,49200.62
B 12,0.0409,50400.62
B 12,0.0408,51600.62
B 12,0.0401,52800.62
B 12,0.0402,54000.62
B 12,0.0404,55200.62
B 12,0.0396,56400.62
B 12,0.0391,57600.62
B 12,0.0390,58800.62
B 12,0.0373,60000.62
B 12,0.0363,61200.62
B 12,0.0367,62400.62
B 12,0.0374,63600.62
B 12,0.0380,64800.62
B 12,0.0372,66000.62
B 12,0.0375,67200.62
B 12,0.0390,68400.62
B 12,0.0385,69600.62
B 12,0.0398,70800.62
B 12,0.0411,72000.62
C 1,0.0468,1.25
C 1,0.0466,1201.24
C 1,0.0463,2401.24
C 1,0.0460,3601.24
C 1,0.0462,4801.24
C 1,0.0470,6001.24
C 1,0.0461,7201.24
C 1,0.0454,8401.24
C 1,0.0461,9601.24
C 1,0.0454,10801.24
C 1,0.0465,12001.24
C 1,0.0469,13201.24
C 1,0.0464,14401.24
C 1,0.0455,15601.24
C 1,0.0465,16801.24
C 1,0.0458,18001.24
C 1,0.0467,19201.24
C 1,0.0451,20401.24
C 1,0.0454,21601.24
C 1,0.0457,22801.24
C 1,0.0460,24001.24
C 1,0.0447,25201.24
C 1,0.0452,26401.24
C 1,0.0447,27601.24
C 1,0.0446,28801.24
C 1,0.0447,30001.24
C 1,0.0442,31201.24
C 1,0.0449,32401.24
C 1,0.0444,33601.24
C 1,0.0444,34801.24
C 1,0.0443,36001.24
C 1,0.0432,37201.24
C 1,0.0442,38401.24
C 1,0.0441,39601.24
C 1,0.0443,40801.24
C 1,0.0448,42001.24
C 1,0.0434,43201.24
C 1,0.0436,44401.24
C 1,0.0443,45601.24
C 1,0.0434,46801.24
C 1,0.0438,48001.24
C 1,0.0425,49201.24
C 1,0.0427,50401.24
C 1,0.0428,51601.24
C 1,0.0426,52801.24
C 1,0.0421,54001.24
C 1,0.0432,55201.24
C 1,0.0423,56401.24
C 1,0.0418,57601.24
C 1,0.0426,58801.24
C 1,0.0408,60001.24
C 1,0.0408,61201.24
C 1,0.0411,62401.24
C 1,0.0409,63601.24
C 1,0.0404,64801.24
C 1,0.0399,66001.24
C 1,0.0401,67201.24
C 1,0.0387,68401.24
C 1,0.0389,69601.24
C 1,0.0381,70801.24
C 1,0.0376,72001.24
C 2,0.0476,1.27
C 2,0.0468,1201.26
C 2,0.0466,2401.26
C 2,0.0465,3601.26
C 2,0.0472,4801.26
C 2,0.0470,6001.26
C 2,0.0469,7201.26
C 2,0.0466,8401.26
C 2,0.0474,9601.26
C 2,0.0466,10801.26
C 2,0.0471,12001.26
C 2,0.0476,13201.26
C 2,0.0473,14401.26
C 2,0.0465,15601.26
C 2,0.0470,16801.26
C 2,0.0469,18001.26
C 2,0.0473,19201.26
C 2,0.0467,20401.26
C 2,0.0468,21601.26
C 2,0.0473,22801.26
C 2,0.0470,24001.26
C 2,0.0465,25201.26
C 2,0.0465,26401.26
C 2,0.0465,27601.26
C 2,0.0462,28801.26
C 2,0.0463,30001.26
C 2,0.0460,31201.26
C 2,0.0468,32401.26
C 2,0.0471,33601.26
C 2,0.0471,34801.26
C 2,0.0463,36001.26
C 2,0.0455,37201.26
C 2,0.0461,38401.26
C 2,0.0469,39601.26
C 2,0.0468,40801.26
C 2,0.0477,42001.26
C 2,0.0460,43201.26
C 2,0.0462,44401.26
C 2,0.0463,45601.26
C 2,0.0464,46801.26
C 2,0.0462,48001.26
C 2,0.0449,49201.26
C 2,0.0455,50401.26
C 2,0.0459,51601.26
C 2,0.0462,52801.26
C 2,0.0458,54001.26
C 2,0.0459,55201.26
C 2,0.0463,56401.26
C 2,0.0452,57601.26
C 2,0.0460,58801.26
C 2,0.0451,60001.26
C 2,0.0442,61201.26
C 2,0.0450,62401.26
C 2,0.0445,63601.26
C 2,0.0447,64801.26
C 2,0.0450,66001.26
C 2,0.0450,67201.26
C 2,0.0444,68401.26
C 2,0.0446,69601.26
C 2,0.0447,70801.26
C 2,0.0438,72001.26
C 3,0.0525,1.29
C 3,0.0526,1201.28
C 3,0.0517,2401.28
C 3,0.0509,3601.28
C 3,0.0520,4801.28
C 3,0.0524,6001.28
C 3,0.0545,7201.28
C 3,0.0574,8401.28
C 3,0.0637,9601.28
C 3,0.0738,10801.28
C 3,0.0930,12001.28
C 3,0.1270,13201.28
C 3,0.2010,14401.28
C 3,0.2880,15601.28
C 3,0.3600,16801.28
C 3,0.4470,18001.28
C 3,0.4590,19201.28
C 3,0.4440,20401.28
C 3,0.4340,21601.28
C 3,0.4220,22801.28
C 3,0.4690,24001.28
C 3,0.5310,25201.28
C 3,0.6510,26401.28
C 3,0.7660,27601.28
C 3,0.8400,28801.28
C 3,0.9240,30001.28
C 3,0.9650,31201.28
C 3,0.9820,32401.28
C 3,0.9880,33601.28
C 3,0.9920,34801.28
C 3,0.9930,36001.28
C 3,0.9990,37201.28
C 3,0.9930,38401.28
C 3,0.9940,39601.28
C 3,0.9860,40801.28
C 3,0.9830,42001.28
C 3,0.9790,43201.28
C 3,0.9530,44401.28
C 3,0.9410,45601.28
C 3,0.9350,46801.28
C 3,0.9330,48001.28
C 3,0.9320,49201.28
C 3,0.9300,50401.28
C 3,0.9290,51601.28
C 3,0.9270,52801.28
C 3,0.9270,54001.28
C 3,0.9260,55201.28
C 3,0.9260,56401.28
C 3,0.9250,57601.28
C 3,0.9250,58801.28
C 3,0.9240,60001.28
C 3,0.9230,61201.28
C 3,0.9230,62401.28
C 3,0.9220,63601.28
C 3,0.9210,64801.28
C 3,0.9200,66001.28
C 3,0.9180,67201.28
C 3,0.9160,68401.28
C 3,0.9150,69601.28
C 3,0.9140,70801.28
C 3,0.9110,72001.28
C 4,0.0516,1.31
C 4,0.0523,1201.30
C 4,0.0517,2401.30
C 4,0.0507,3601.30
C 4,0.0518,4801.30
C 4,0.0526,6001.30
C 4,0.0544,7201.30
C 4,0.0581,8401.30
C 4,0.0656,9601.30
C 4,0.0773,10801.30
C 4,0.0991,12001.30
C 4,0.1440,13201.30
C 4,0.2220,14401.30
C 4,0.3110,15601.30
C 4,0.4080,16801.30
C 4,0.4600,18001.30
C 4,0.4620,19201.30
C 4,0.4440,20401.30
C 4,0.4360,21601.30
C 4,0.4480,22801.30
C 4,0.5130,24001.30
C 4,0.6010,25201.30
C 4,0.7390,26401.30
C 4,0.8330,27601.30
C 4,0.9060,28801.30
C 4,0.9770,30001.30
C 4,0.9990,31201.30
C 4,1.0100,32401.30
C 4,1.0200,33601.30
C 4,1.0200,34801.30
C 4,1.0200,36001.30
C 4,1.0200,37201.30
C 4,1.0200,38401.30
C 4,1.0200,39601.30
C 4,1.0200,40801.30
C 4,1.0200,42001.30
C 4,1.0100,43201.30
C 4,1.0100,44401.30
C 4,1.0100,45601.30
C 4,1.0100,46801.30
C 4,1.0100,48001.30
C 4,1.0000,49201.30
C 4,1.0000,50401.30
C 4,1.0000,51601.30
C 4,0.9860,52801.30
C 4,0.9800,54001.30
C 4,0.9670,55201.30
C 4,0.9660,56401.30
C 4,0.9640,57601.30
C 4,0.9640,58801.30
C 4,0.9640,60001.30
C 4,0.9610,61201.30
C 4,0.9610,62401.30
C 4,0.9600,63601.30
C 4,0.9590,64801.30
C 4,0.9580,66001.30
C 4,0.9570,67201.30
C 4,0.9550,68401.30
C 4,0.9540,69601.30
C 4,0.9530,70801.30
C 4,0.9510,72001.30
C 5,0.0505,1.33
C 5,0.0515,1201.32
C 5,0.0512,2401.32
C 5,0.0505,3601.32
C 5,0.0505,4801.32
C 5,0.0519,6001.32
C 5,0.0535,7201.32
C 5,0.0561,8401.32
C 5,0.0619,9601.32
C 5,0.0712,10801.32
C 5,0.0882,12001.32
C 5,0.1180,13201.32
C 5,0.1810,14401.32
C 5,0.2470,15601.32
C 5,0.3030,16801.32
C 5,0.4010,18001.32
C 5,0.4400,19201.32
C 5,0.4420,20401.32
C 5,0.4410,21601.32
C 5,0.4560,22801.32
C 5,0.5300,24001.32
C 5,0.6160,25201.32
C 5,0.6780,26401.32
C 5,0.7790,27601.32
C 5,0.8530,28801.32
C 5,0.9120,30001.32
C 5,0.9660,31201.32
C 5,1.0000,32401.32
C 5,1.0200,33601.32
C 5,1.0200,34801.32
C 5,1.0200,36001.32
C 5,1.0200,37201.32
C 5,1.0200,38401.32
C 5,1.0200,39601.32
C 5,1.0200,40801.32
C 5,1.0200,42001.32
C 5,1.0200,43201.32
C 5,1.0200,44401.32
C 5,1.0100,45601.32
C 5,1.0100,46801.32
C 5,1.0100,48001.32
C 5,1.0000,49201.32
C 5,1.0000,50401.32
C 5,0.9990,51601.32
C 5,0.9970,52801.32
C 5,0.9900,54001.32
C 5,0.9870,55201.32
C 5,0.9670,56401.32
C 5,0.9650,57601.32
C 5,0.9650,58801.32
C 5,0.9620,60001.32
C 5,0.9610,61201.32
C 5,0.9600,62401.32
C 5,0.9580,63601.32
C 5,0.9560,64801.32
C 5,0.9550,66001.32
C 5,0.9530,67201.32
C 5,0.9510,68401.32
C 5,0.9480,69601.32
C 5,0.9470,70801.32
C 5,0.9460,72001.32
C 6,0.0500,1.34
C 6,0.0529,1201.33
C 6,0.0518,2401.33
C 6,0.0510,3601.33
C 6,0.0524,4801.33
C 6,0.0523,6001.33
C 6,0.0543,7201.33
C 6,0.0565,8401.33
C 6,0.0616,9601.33
C 6,0.0699,10801.33
C 6,0.0863,12001.33
C 6,0.1170,13201.33
C 6,0.1740,14401.33
C 6,0.2410,15601.33
C 6,0.2890,16801.33
C 6,0.3760,18001.33
C 6,0.4050,19201.33
C 6,0.3780,20401.33
C 6,0.3270,21601.33
C 6,0.3290,22801.33
C 6,0.4500,24001.33
C 6,0.5360,25201.33
C 6,0.6070,26401.33
C 6,0.7010,27601.33
C 6,0.7880,28801.33
C 6,0.8650,30001.33
C 6,0.9110,31201.33
C 6,0.9580,32401.33
C 6,0.9810,33601.33
C 6,0.9940,34801.33
C 6,1.0000,36001.33
C 6,1.0100,37201.33
C 6,1.0100,38401.33
C 6,1.0100,39601.33
C 6,1.0100,40801.33
C 6,1.0100,42001.33
C 6,1.0100,43201.33
C 6,1.0100,44401.33
C 6,1.0100,45601.33
C 6,1.0100,46801.33
C 6,1.0000,48001.33
C 6,0.9990,49201.33
C 6,0.9950,50401.33
C 6,0.9940,51601.33
C 6,0.9920,52801.33
C 6,0.9890,54001.33
C 6,0.9880,55201.33
C 6,0.9870,56401.33
C 6,0.9840,57601.33
C 6,0.9850,58801.33
C 6,0.9810,60001.33
C 6,0.9810,61201.33
C 6,0.9820,62401.33
C 6,0.9800,63601.33
C 6,0.9780,64801.33
C 6,0.9580,66001.33
C 6,0.9550,67201.33
C 6,0.9520,68401.33
C 6,0.9510,69601.33
C 6,0.9490,70801.33
C 6,0.9470,72001.33
C 7,0.0505,1.36
C 7,0.0518,1201.35
C 7,0.0512,2401.35
C 7,0.0506,3601.35
C 7,0.0520,4801.35
C 7,0.0526,6001.35
C 7,0.0548,7201.35
C 7,0.0584,8401.35
C 7,0.0651,9601.35
C 7,0.0771,10801.35
C 7,0.0988,12001.35
C 7,0.1330,13201.35
C 7,0.2060,14401.35
C 7,0.2930,15601.35
C 7,0.3890,16801.35
C 7,0.4500,18001.35
C 7,0.4840,19201.35
C 7,0.5140,20401.35
C 7,0.5220,21601.35
C 7,0.5290,22801.35
C 7,0.5430,24001.35
C 7,0.5870,25201.35
C 7,0.6220,26401.35
C 7,0.6470,27601.35
C 7,0.6660,28801.35
C 7,0.6870,30001.35
C 7,0.7340,31201.35
C 7,0.7420,32401.35
C 7,0.7730,33601.35
C 7,0.7890,34801.35
C 7,0.7920,36001.35
C 7,0.8090,37201.35
C 7,0.8240,38401.35
C 7,0.8240,39601.35
C 7,0.8170,40801.35
C 7,0.8080,42001.35
C 7,0.8130,43201.35
C 7,0.8100,44401.35
C 7,0.8110,45601.35
C 7,0.8080,46801.35
C 7,0.8090,48001.35
C 7,0.8060,49201.35
C 7,0.8040,50401.35
C 7,0.7960,51601.35
C 7,0.7960,52801.35
C 7,0.7980,54001.35
C 7,0.7990,55201.35
C 7,0.8180,56401.35
C 7,0.7670,57601.35
C 7,0.8480,58801.35
C 7,0.8310,60001.35
C 7,0.8460,61201.35
C 7,0.8480,62401.35
C 7,0.8380,63601.35
C 7,0.8380,64801.35
C 7,0.8310,66001.35
C 7,0.7660,67201.35
C 7,0.8140,68401.35
C 7,0.8170,69601.35
C 7,0.8150,70801.35
C 7,0.8150,72001.35
C 8,0.0501,1.38
C 8,0.0522,1201.37
C 8,0.0514,2401.37
C 8,0.0511,3601.37
C 8,0.0523,4801.37
C 8,0.0541,6001.37
C 8,0.0559,7201.37
C 8,0.0581,8401.37
C 8,0.0632,9601.37
C 8,0.0715,10801.37
C 8,0.0884,12001.37
C 8,0.1190,13201.37
C 8,0.1960,14401.37
C 8,0.2650,15601.37
C 8,0.3810,16801.37
C 8,0.4800,18001.37
C 8,0.5280,19201.37
C 8,0.5760,20401.37
C 8,0.5650,21601.37
C 8,0.5690,22801.37
C 8,0.6180,24001.37
C 8,0.6030,25201.37
C 8,0.5470,26401.37
C 8,0.6110,27601.37
C 8,0.6930,28801.37
C 8,0.7700,30001.37
C 8,0.8420,31201.37
C 8,0.9300,32401.37
C 8,0.9690,33601.37
C 8,0.9840,34801.37
C 8,0.9890,36001.37
C 8,0.9880,37201.37
C 8,0.9870,38401.37
C 8,0.9840,39601.37
C 8,0.9810,40801.37
C 8,0.9800,42001.37
C 8,0.9760,43201.37
C 8,0.9730,44401.37
C 8,0.9710,45601.37
C 8,0.9670,46801.37
C 8,0.9640,48001.37
C 8,0.9600,49201.37
C 8,0.9590,50401.37
C 8,0.9560,51601.37
C 8,0.9550,52801.37
C 8,0.9540,54001.37
C 8,0.9520,55201.37
C 8,0.9500,56401.37
C 8,0.9490,57601.37
C 8,0.9480,58801.37
C 8,0.9450,60001.37
C 8,0.9420,61201.37
C 8,0.9420,62401.37
C 8,0.9400,63601.37
C 8,0.9380,64801.37
C 8,0.9350,66001.37
C 8,0.9350,67201.37
C 8,0.9320,68401.37
C 8,0.9310,69601.37
C 8,0.9280,70801.37
C 8,0.9270,72001.37
C 9,0.0497,1.40
C 9,0.0504,1201.39
C 9,0.0499,2401.39
C 9,0.0489,3601.39
C 9,0.0502,4801.39
C 9,0.0510,6001.39
C 9,0.0516,7201.39
C 9,0.0544,8401.39
C 9,0.0595,9601.39
C 9,0.0685,10801.39
C 9,0.0836,12001.39
C 9,0.1100,13201.39
C 9,0.1730,14401.39
C 9,0.2340,15601.39
C 9,0.2850,16801.39
C 9,0.3780,18001.39
C 9,0.4000,19201.39
C 9,0.3690,20401.39
C 9,0.3470,21601.39
C 9,0.3930,22801.39
C 9,0.4990,24001.39
C 9,0.5710,25201.39
C 9,0.6760,26401.39
C 9,0.7800,27601.39
C 9,0.8530,28801.39
C 9,0.9190,30001.39
C 9,0.9570,31201.39
C 9,0.9740,32401.39
C 9,0.9830,33601.39
C 9,0.9840,34801.39
C 9,0.9850,36001.39
C 9,0.9830,37201.39
C 9,0.9850,38401.39
C 9,0.9830,39601.39
C 9,0.9780,40801.39
C 9,0.9740,42001.39
C 9,0.9680,43201.39
C 9,0.9600,44401.39
C 9,0.9580,45601.39
C 9,0.9560,46801.39
C 9,0.9550,48001.39
C 9,0.9520,49201.39
C 9,0.9560,50401.39
C 9,1.0700,51601.39
C 9,0.9190,52801.39
C 9,0.9270,54001.39
C 9,0.9150,55201.39
C 9,0.9150,56401.39
